datenquelle|standdatum|offertnummerintern|typ|auspraegung|vertriebspersonid
6050|20170128|00105150063|12|1|1304226
6050|20170128|00105150063|11|1|1304226
6050|20170128|00105150063|9| |1304226
6050|20170128|00105150079|12|1|1304245
6050|20170128|00105150079|9| |1304245
6050|20170128|00105150079|11|1|1304245
6050|20170128|00105150119|12|2|1304293
6050|20170128|00105150119|12|1|1304294
6050|20170128|00105150119|11|1|1304294
6050|20170128|00105150119|9| |1304294
6050|20170128|00105148418|12|1|1304322
6050|20170128|00105148418|11|1|1304322
6050|20170128|00105148418|9| |1304322
6050|20170128|00105150141|12|1|1304323
6050|20170128|00105150141|11|1|1304323
6050|20170128|00105150141|9| |1304323
6050|20170128|00105150519|12|1|1304732
6050|20170128|00105150519|11|1|1304732
6050|20170128|00105150519|9| |1304732
6050|20170128|00105150535|12|1|1304750
6050|20170128|00105150535|11|1|1304750
6050|20170128|00105150535|9| |1304750
6050|20170128|00105150566|12|1|1304788
6050|20170128|00105150566|11|1|1304788
6050|20170128|00105150566|9| |1304788
6050|20170128|00105150630|12|1|1304857
6050|20170128|00105150630|11|1|1304857
6050|20170128|00105150630|9| |1304857
6050|20170128|00105150660|12|1|1304894
6050|20170128|00105150660|11|1|1304894
6050|20170128|00105150660|9| |1304894
6050|20170128|00105150717|12|1|1304952
6050|20170128|00105150717|9| |1304952
6050|20170128|00105150717|11|1|1304952
6050|20170128|00105141611|12|1|1304996
6050|20170128|00105141611|11|1|1304996
6050|20170128|00105141611|9| |1304996
6050|20170128|00105150899|12|1|1305155
6050|20170128|00105150899|11|1|1305155
6050|20170128|00105150899|9| |1305155
6050|20170128|00105154581|12|1|1309124
6050|20170128|00105154581|9| |1309124
6050|20170128|00105154581|11|1|1309124
6050|20170128|00105154582|12|1|1309125
6050|20170128|00105154582|9| |1309125
6050|20170128|00105154582|11|1|1309125
6050|20170128|00105154583|12|1|1309126
6050|20170128|00105154583|11|1|1309126
6050|20170128|00105154583|9| |1309126
6050|20170128|00105155109|12|2|1309711
6050|20170128|00105155109|12|1|1309712
6050|20170128|00105155109|11|1|1309713
6050|20170128|00105155109|9| |1309713
6050|20170128|00105155103|12|1|1309705
6050|20170128|00105155103|11|1|1309705
6050|20170128|00105155103|9| |1309705
6050|20170128|00105155128|12|1|1309733
6050|20170128|00105155128|11|1|1309733
6050|20170128|00105155128|9| |1309733
6050|20170128|00105155129|12|1|1309734
6050|20170128|00105155129|9| |1309734
6050|20170128|00105155129|11|1|1309734
6050|20170128|00105155133|12|1|1309738
6050|20170128|00105155133|9| |1309738
6050|20170128|00105155133|11|1|1309738
6050|20170128|00105155132|12|1|1309737
6050|20170128|00105155132|11|1|1309737
6050|20170128|00105155132|9| |1309737
6050|20170128|00105155147|12|1|1309756
6050|20170128|00105155147|11|1|1309756
6050|20170128|00105155147|9| |1309756
6050|20170128|00105155146|12|1|1309754
6050|20170128|00105155146|11|1|1309754
6050|20170128|00105155146|11|2|1309755
6050|20170128|00105155146|9| |1309754
6050|20170128|00105155151|12|1|1309761
6050|20170128|00105155151|11|1|1309761
6050|20170128|00105155151|9| |1309761
6050|20170128|00105155150|12|1|1309760
6050|20170128|00105155150|9| |1309760
6050|20170128|00105155150|11|1|1309760
6050|20170128|00105155165|12|1|1309777
6050|20170128|00105155165|11|1|1309777
6050|20170128|00105155165|9| |1309777
6050|20170128|00105155167|12|1|1309779
6050|20170128|00105155167|11|1|1309779
6050|20170128|00105155167|9| |1309779
6050|20170128|00105155169|12|1|1309781
6050|20170128|00105155169|11|1|1309782
6050|20170128|00105155169|9| |1309781
6050|20170128|00105155171|12|1|1309784
6050|20170128|00105155171|11|1|1309784
6050|20170128|00105155171|9| |1309784
6050|20170128|00105155186|12|1|1309800
6050|20170128|00105155186|11|1|1309800
6050|20170128|00105155186|9| |1309800
6050|20170128|00105155186|10|1|1309800
6050|20170128|00105155187|12|1|1309801
6050|20170128|00105155187|11|1|1309801
6050|20170128|00105155187|9| |1309801
6050|20170128|00105155188|12|1|1309802
6050|20170128|00105155188|11|1|1309802
6050|20170128|00105155188|9| |1309802
6050|20170128|00105155202|12|1|1309818
6050|20170128|00105155202|11|1|1309818
6050|20170128|00105155202|9| |1309818
6050|20170128|00105154664|12|1|1309203
6050|20170128|00105154664|11|1|1309203
6050|20170128|00105154664|9| |1309203
6050|20170128|00105155205|12|1|1309821
6050|20170128|00105155205|9| |1309821
6050|20170128|00105155205|11|1|1309821
6050|20170128|00105155208|12|1|1309824
6050|20170128|00105155208|11|1|1309824
6050|20170128|00105155208|9| |1309824
6050|20170128|00105155209|12|1|1309825
6050|20170128|00105155209|11|1|1309825
6050|20170128|00105155209|9| |1309825
6050|20170128|00105155225|12|1|1309843
6050|20170128|00105155225|9| |1309843
6050|20170128|00105155225|11|1|1309843
6050|20170128|00105155226|12|1|1309844
6050|20170128|00105155226|11|1|1309844
6050|20170128|00105155226|9| |1309844
6050|20170128|00105155228|12|1|1309846
6050|20170128|00105155228|11|1|1309846
6050|20170128|00105155228|9| |1309846
6050|20170128|00105155230|12|1|1309848
6050|20170128|00105155230|11|1|1309848
6050|20170128|00105155230|9| |1309848
6050|20170128|00105155250|12|1|1309873
6050|20170128|00105155250|9| |1309873
6050|20170128|00105155250|11|1|1309873
6050|20170128|00105155249|12|1|1309872
6050|20170128|00105155249|11|1|1309872
6050|20170128|00105155249|9| |1309872
6050|20170128|00105155248|12|1|1309870
6050|20170128|00105155248|12|2|1309871
6050|20170128|00105155248|11|1|1309871
6050|20170128|00105155248|9| |1309871
6050|20170128|00105155254|12|1|1309877
6050|20170128|00105155254|9| |1309877
6050|20170128|00105155254|11|1|1309877
6050|20170128|00105155268|12|1|1309891
6050|20170128|00105155268|9| |1309891
6050|20170128|00105155268|11|1|1309891
6050|20170128|00105155273|12|1|1309896
6050|20170128|00105155273|9| |1309896
6050|20170128|00105155273|11|1|1309896
6050|20170128|00105155274|12|1|1309897
6050|20170128|00105155274|11|1|1309897
6050|20170128|00105155274|9| |1309897
6050|20170128|00105155271|12|1|1309894
6050|20170128|00105155271|11|1|1309894
6050|20170128|00105155271|9| |1309894
6050|20170128|00105155275|12|1|1309898
6050|20170128|00105155275|11|1|1309898
6050|20170128|00105155275|9| |1309898
6050|20170128|00105155227|12|1|1309845
6050|20170128|00105155227|11|1|1309845
6050|20170128|00105155227|9| |1309845
6050|20170128|00105155291|12|1|1309914
6050|20170128|00105155291|11|1|1309914
6050|20170128|00105155291|9| |1309914
6050|20170128|00105155293|12|1|1309916
6050|20170128|00105155293|11|1|1309916
6050|20170128|00105155293|9| |1309916
6050|20170128|00105155288|12|1|1309911
6050|20170128|00105155288|11|1|1309911
6050|20170128|00105155288|9| |1309911
6050|20170128|00105155308|12|1|1309931
6050|20170128|00105155308|9| |1309931
6050|20170128|00105155308|11|1|1309931
6050|20170128|00105155311|12|1|1309934
6050|20170128|00105155311|11|1|1309934
6050|20170128|00105155311|9| |1309934
6050|20170128|00105155312|12|1|1309935
6050|20170128|00105155312|11|2|1309936
6050|20170128|00105155312|11|1|1309935
6050|20170128|00105155312|9| |1309936
6050|20170128|00105155315|12|1|1309940
6050|20170128|00105155315|11|1|1309940
6050|20170128|00105155315|9| |1309940
6050|20170128|00105155338|12|1|1309966
6050|20170128|00105155338|9| |1309966
6050|20170128|00105155338|11|1|1309966
6050|20170128|00105155337|12|1|1309965
6050|20170128|00105155337|9| |1309965
6050|20170128|00105155337|11|1|1309965
6050|20170128|00105155341|12|1|1309969
6050|20170128|00105155341|9| |1309969
6050|20170128|00105154816|11|1|1309428
6050|20170128|00105154860|12|1|1309429
6050|20170128|00105154860|11|1|1309429
6050|20170128|00105154860|9| |1309429
6050|20170128|00105154860|10|1|1309429
6050|20170128|00105154865|12|1|1309435
6050|20170128|00105154865|11|1|1309435
6050|20170128|00105154865|9| |1309435
6050|20170128|00105154867|12|1|1309437
6050|20170128|00105154867|11|1|1309437
6050|20170128|00105154867|9| |1309437
6050|20170128|00105154873|12|1|1309443
6050|20170128|00105154873|11|1|1309443
6050|20170128|00105154873|9| |1309443
6050|20170128|00105154875|12|1|1309445
6050|20170128|00105154875|11|1|1309445
6050|20170128|00105154875|9| |1309445
6050|20170128|00105154885|12|1|1309457
6050|20170128|00105154885|9| |1309457
6050|20170128|00105154885|11|1|1309457
6050|20170128|00105154878|12|1|1309448
6050|20170128|00105154878|11|1|1309448
6050|20170128|00105154878|9| |1309448
6050|20170128|00105154890|12|1|1309464
6050|20170128|00105154890|11|1|1309464
6050|20170128|00105154890|9| |1309464
6050|20170128|00105154897|12|1|1309471
6050|20170128|00105154897|9| |1309471
6050|20170128|00105154897|11|1|1309471
6050|20170128|00105154900|12|1|1309476
6050|20170128|00105154900|9| |1309476
6050|20170128|00105154900|11|1|1309476
6050|20170128|00105154905|12|1|1309482
6050|20170128|00105154905|11|1|1309482
6050|20170128|00105154905|9| |1309482
6050|20170128|00105154907|12|1|1309484
6050|20170128|00105154907|11|1|1309484
6050|20170128|00105154907|9| |1309484
6050|20170128|00105154914|12|1|1309494
6050|20170128|00105154914|11|1|1309494
6050|20170128|00105154914|9| |1309494
6050|20170128|00105154915|12|1|1309495
6050|20170128|00105154915|9| |1309495
6050|20170128|00105154915|11|1|1309495
6050|20170128|00105154917|12|1|1309497
6050|20170128|00105154917|11|1|1309497
6050|20170128|00105154917|9| |1309497
6050|20170128|00105154925|12|1|1309505
6050|20170128|00105154925|11|1|1309505
6050|20170128|00105154925|9| |1309505
6050|20170128|00105154924|12|1|1309504
6050|20170128|00105154924|11|1|1309504
6050|20170128|00105154924|9| |1309504
6050|20170128|00105154934|12|1|1309514
6050|20170128|00105154934|9| |1309514
6050|20170128|00105154934|11|1|1309514
6050|20170128|00105154935|12|1|1309515
6050|20170128|00105154935|11|1|1309515
6050|20170128|00105154935|9| |1309515
6050|20170128|00105154944|12|1|1309524
6050|20170128|00105154944|11|1|1309524
6050|20170128|00105154944|9| |1309524
6050|20170128|00105154945|12|1|1309525
6050|20170128|00105154945|9| |1309525
6050|20170128|00105154945|11|1|1309525
6050|20170128|00105154954|12|1|1309534
6050|20170128|00105154954|11|1|1309534
6050|20170128|00105154954|9| |1309534
6050|20170128|00105154952|12|1|1309532
6050|20170128|00105154952|11|1|1309532
6050|20170128|00105154952|9| |1309532
6050|20170128|00105154960|12|1|1309541
6050|20170128|00105154960|11|1|1309541
6050|20170128|00105154960|9| |1309541
6050|20170128|00105154968|12|1|1309549
6050|20170128|00105154968|9| |1309549
6050|20170128|00105154968|11|1|1309549
6050|20170128|00105154974|12|1|1309556
6050|20170128|00105154974|11|1|1309556
6050|20170128|00105154974|9| |1309556
6050|20170128|00105154976|12|1|1309558
6050|20170128|00105154976|11|1|1309558
6050|20170128|00105154976|9| |1309558
6050|20170128|00105154980|12|1|1309563
6050|20170128|00105154980|11|1|1309563
6050|20170128|00105154980|9| |1309563
6050|20170128|00105154981|12|1|1309564
6050|20170128|00105154981|12|2|1309565
6050|20170128|00105154981|9| |1309564
6050|20170128|00105154981|11|1|1309565
6050|20170128|00105154993|12|1|1309584
6050|20170128|00105154993|9| |1309584
6050|20170128|00105154993|11|1|1309584
6050|20170128|00105154994|12|1|1309586
6050|20170128|00105154994|11|1|1309586
6050|20170128|00105154994|9| |1309586
6050|20170128|00105155003|12|1|1309596
6050|20170128|00105155003|11|1|1309596
6050|20170128|00105155003|9| |1309596
6050|20170128|00105155004|12|1|1309597
6050|20170128|00105155004|11|1|1309597
6050|20170128|00105155004|9| |1309597
6050|20170128|00105155008|12|1|1309601
6050|20170128|00105155008|11|1|1309601
6050|20170128|00105155008|9| |1309601
6050|20170128|00105134438|12|1|1309605
6050|20170128|00105134438|9| |1309605
6050|20170128|00105134438|11|1|1309605
6050|20170128|00105155018|12|1|1309616
6050|20170128|00105155018|9| |1309616
6050|20170128|00105155018|11|1|1309616
6050|20170128|00105155019|12|1|1309617
6050|20170128|00105155019|11|1|1309617
6050|20170128|00105155019|9| |1309617
6050|20170128|00105155025|12|1|1309623
6050|20170128|00105155025|11|1|1309623
6050|20170128|00105155025|9| |1309623
6050|20170128|00105154895|12|1|1309469
6050|20170128|00105154895|9| |1309469
6050|20170128|00105154895|11|1|1309469
6050|20170128|00105155036|12|1|1309634
6050|20170128|00105155036|11|1|1309634
6050|20170128|00105155036|9| |1309634
6050|20170128|00105155039|12|1|1309637
6050|20170128|00105155039|11|1|1309637
6050|20170128|00105155039|9| |1309637
6050|20170128|00105155048|12|1|1309646
6050|20170128|00105155048|9| |1309646
6050|20170128|00105155048|11|1|1309646
6050|20170128|00105155046|12|1|1309644
6050|20170128|00105155046|11|1|1309644
6050|20170128|00105155046|9| |1309644
6050|20170128|00105155057|12|1|1309656
6050|20170128|00105155057|11|1|1309656
6050|20170128|00105155057|9| |1309656
6050|20170128|00105155059|12|1|1309658
6050|20170128|00105155059|11|1|1309658
6050|20170128|00105155059|9| |1309658
6050|20170128|00105155065|12|1|1309666
6050|20170128|00105155065|9| |1309666
6050|20170128|00105155065|11|1|1309666
6050|20170128|00105155067|12|1|1309668
6050|20170128|00105154585|12|1|1309128
6050|20170128|00105154585|11|1|1309128
6050|20170128|00105154585|9| |1309128
6050|20170128|00105154602|12|1|1309145
6050|20170128|00105154602|11|1|1309145
6050|20170128|00105154602|9| |1309145
6050|20170128|00105154603|12|1|1309146
6050|20170128|00105154603|9| |1309146
6050|20170128|00105154603|11|1|1309146
6050|20170128|00105154604|12|1|1309147
6050|20170128|00105154604|11|1|1309147
6050|20170128|00105154604|9| |1309147
6050|20170128|00105154605|12|1|1309148
6050|20170128|00105154605|11|1|1309148
6050|20170128|00105154605|9| |1309148
6050|20170128|00105154606|12|1|1309149
6050|20170128|00105154606|11|1|1309149
6050|20170128|00105154606|9| |1309149
6050|20170128|00105154620|12|1|1309164
6050|20170128|00105154620|11|1|1309164
6050|20170128|00105154620|9| |1309164
6050|20170128|00105154621|12|1|1309165
6050|20170128|00105154621|11|1|1309165
6050|20170128|00105154621|9| |1309165
6050|20170128|00105154622|12|1|1309166
6050|20170128|00105154622|9| |1309166
6050|20170128|00105154622|11|1|1309166
6050|20170128|00105154623|12|1|1309167
6050|20170128|00105154623|11|1|1309167
6050|20170128|00105154623|9| |1309167
6050|20170128|00105154641|12|1|1309185
6050|20170128|00105154641|11|1|1309185
6050|20170128|00105154641|9| |1309186
6050|20170128|00105154642|12|1|1309187
6050|20170128|00105154642|12|2|1309188
6050|20170128|00105154642|11|1|1309188
6050|20170128|00105154642|9| |1309189
6050|20170128|00105154643|12|1|1309190
6050|20170128|00105154643|11|1|1309190
6050|20170128|00105154643|9| |1309190
6050|20170128|00105154648|12|1|1309191
6050|20170128|00105154648|11|1|1309191
6050|20170128|00105154648|9| |1309191
6050|20170128|00105152432|12|1|1309212
6050|20170128|00105152432|11|1|1309212
6050|20170128|00105152432|9| |1309212
6050|20170128|00105154673|12|1|1309213
6050|20170128|00105154673|11|1|1309213
6050|20170128|00105154673|9| |1309213
6050|20170128|00105154675|12|1|1309215
6050|20170128|00105154675|9| |1309215
6050|20170128|00105154675|11|1|1309215
6050|20170128|00105154678|12|1|1309218
6050|20170128|00105154678|11|1|1309218
6050|20170128|00105154678|9| |1309218
6050|20170128|00105154677|12|1|1309217
6050|20170128|00105154677|11|1|1309217
6050|20170128|00105154677|9| |1309217
6050|20170128|00105154695|12|1|1309237
6050|20170128|00105154695|9| |1309237
6050|20170128|00105154695|11|1|1309237
6050|20170128|00105154694|12|1|1309236
6050|20170128|00105154694|9| |1309236
6050|20170128|00105154694|11|1|1309236
6050|20170128|00105154697|12|1|1309239
6050|20170128|00105154697|11|1|1309239
6050|20170128|00105154697|9| |1309239
6050|20170128|00105154699|12|1|1309241
6050|20170128|00105154699|11|1|1309241
6050|20170128|00105154699|9| |1309241
6050|20170128|00105154715|12|1|1309261
6050|20170128|00105154715|11|1|1309261
6050|20170128|00105154715|9| |1309261
6050|20170128|00105154717|12|1|1309263
6050|20170128|00105154717|11|1|1309263
6050|20170128|00105154717|9| |1309263
6050|20170128|00105154720|12|1|1309266
6050|20170128|00105154720|9| |1309266
6050|20170128|00105154720|11|1|1309266
6050|20170128|00105154724|12|1|1309270
6050|20170128|00105154724|11|1|1309270
6050|20170128|00105154724|9| |1309270
6050|20170128|00105154740|12|1|1309290
6050|20170128|00105154740|11|1|1309290
6050|20170128|00105154740|9| |1309290
6050|20170128|00105154739|12|1|1309289
6050|20170128|00105154739|9| |1309289
6050|20170128|00105154739|11|1|1309289
6050|20170128|00105154741|12|1|1309291
6050|20170128|00105154741|11|1|1309291
6050|20170128|00105154741|9| |1309291
6050|20170128|00105154742|12|1|1309292
6050|20170128|00105154742|11|1|1309292
6050|20170128|00105154742|9| |1309292
6050|20170128|00105154760|12|1|1309315
6050|20170128|00105154760|11|1|1309315
6050|20170128|00105154760|9| |1309315
6050|20170128|00105154762|12|1|1309317
6050|20170128|00105154762|11|1|1309317
6050|20170128|00105154762|9| |1309317
6050|20170128|00105154761|12|1|1309316
6050|20170128|00105154761|11|1|1309316
6050|20170128|00105154761|9| |1309316
6050|20170128|00105154763|12|1|1309318
6050|20170128|00105154763|11|1|1309318
6050|20170128|00105154763|9| |1309318
6050|20170128|00105079959|12|1|1309335
6050|20170128|00105079959|9| |1309335
6050|20170128|00105079959|11|1|1309335
6050|20170128|00105154778|12|1|1309337
6050|20170128|00105154778|11|1|1309337
6050|20170128|00105154778|9| |1309337
6050|20170128|00105154556|12|1|1309336
6050|20170128|00105154556|11|1|1309336
6050|20170128|00105154556|9| |1309336
6050|20170128|00105154780|12|1|1309339
6050|20170128|00105154780|11|1|1309339
6050|20170128|00105154780|9| |1309339
6050|20170128|00105154794|12|1|1309353
6050|20170128|00105154794|11|1|1309353
6050|20170128|00105154794|9| |1309353
6050|20170128|00105154791|12|1|1309350
6050|20170128|00105154791|11|1|1309350
6050|20170128|00105154791|9| |1309350
6050|20170128|00105154792|12|1|1309351
6050|20170128|00105154792|11|1|1309351
6050|20170128|00105154792|9| |1309351
6050|20170128|00105154795|12|1|1309354
6050|20170128|00105154795|9| |1309354
6050|20170128|00105154795|11|1|1309354
6050|20170128|00105152044|12|1|1306385
6050|20170128|00105152044|11|1|1306385
6050|20170128|00105152044|9| |1306385
6050|20170128|00105154811|12|1|1309376
6050|20170128|00105154811|11|1|1309376
6050|20170128|00105154811|9| |1309376
6050|20170128|00105154824|12|1|1309390
6050|20170128|00105154824|11|1|1309390
6050|20170128|00105154824|9| |1309390
6050|20170128|00105152054|12|1|1306397
6050|20170128|00105152054|11|1|1306397
6050|20170128|00105152054|9| |1306397
6050|20170128|00105155341|11|1|1309969
6050|20170128|00105155339|12|1|1309967
6050|20170128|00105155339|9| |1309967
6050|20170128|00105155339|11|1|1309967
6050|20170128|00105155355|12|1|1309983
6050|20170128|00105155355|9| |1309983
6050|20170128|00105155355|11|1|1309983
6050|20170128|00105155356|12|1|1309984
6050|20170128|00105155356|11|1|1309984
6050|20170128|00105155356|9| |1309984
6050|20170128|00105155357|12|1|1309985
6050|20170128|00105155357|11|1|1309985
6050|20170128|00105155357|9| |1309985
6050|20170128|00105155358|12|1|1309986
6050|20170128|00105155358|11|1|1309986
6050|20170128|00105155358|9| |1309986
6050|20170128|00105155361|12|1|1309989
6050|20170128|00105155361|11|1|1309989
6050|20170128|00105155361|9| |1309989
6050|20170128|00105155374|12|1|1310003
6050|20170128|00105155374|11|1|1310003
6050|20170128|00105155374|9| |1310003
6050|20170128|00105155375|12|1|1310004
6050|20170128|00105155375|11|1|1310004
6050|20170128|00105155375|9| |1310004
6050|20170128|00105155394|12|1|1310025
6050|20170128|00105155394|9| |1310025
6050|20170128|00105155394|11|1|1310025
6050|20170128|00105155397|12|1|1310027
6050|20170128|00105155397|9| |1310027
6050|20170128|00105155397|11|1|1310027
6050|20170128|00105155396|12|1|1310029
6050|20170128|00105155396|11|1|1310029
6050|20170128|00105155396|9| |1310029
6050|20170128|00105155413|12|1|1310044
6050|20170128|00105155413|9| |1310044
6050|20170128|00105155413|11|1|1310044
6050|20170128|00105155415|12|1|1310046
6050|20170128|00105155415|9| |1310046
6050|20170128|00105155415|11|1|1310046
6050|20170128|00105155416|12|1|1310047
6050|20170128|00105155416|11|1|1310047
6050|20170128|00105155416|9| |1310047
6050|20170128|00105155418|12|1|1310049
6050|20170128|00105155418|11|1|1310049
6050|20170128|00105155418|9| |1310049
6050|20170128|00105155435|12|1|1310067
6050|20170128|00105155435|11|1|1310067
6050|20170128|00105155435|9| |1310067
6050|20170128|00105155436|12|1|1310068
6050|20170128|00105155436|9| |1310068
6050|20170128|00105155436|11|1|1310068
6050|20170128|00105155439|12|1|1310071
6050|20170128|00105155439|11|1|1310071
6050|20170128|00105155439|9| |1310071
6050|20170128|00105155438|12|1|1310070
6050|20170128|00105155438|11|1|1310070
6050|20170128|00105155438|9| |1310070
6050|20170128|00105155454|12|1|1310086
6050|20170128|00105155454|11|1|1310086
6050|20170128|00105155454|9| |1310086
6050|20170128|00105155455|12|1|1310087
6050|20170128|00105155455|11|1|1310087
6050|20170128|00105155455|9| |1310087
6050|20170128|00105155456|12|1|1310088
6050|20170128|00105155456|11|1|1310088
6050|20170128|00105155456|9| |1310088
6050|20170128|00105155457|12|1|1310089
6050|20170128|00105155457|11|1|1310089
6050|20170128|00105155457|9| |1310089
6050|20170128|00105155474|12|1|1310106
6050|20170128|00105155474|11|1|1310106
6050|20170128|00105155474|9| |1310106
6050|20170128|00105147591|12|1|1310107
6050|20170128|00105147591|11|1|1310107
6050|20170128|00105147591|9| |1310107
6050|20170128|00105148588|12|1|1310108
6050|20170128|00105148588|12|2|1310109
6050|20170128|00105148588|11|1|1310109
6050|20170128|00105148588|9| |1310109
6050|20170128|00105155475|12|1|1310111
6050|20170128|00105155475|11|1|1310111
6050|20170128|00105155475|9| |1310111
6050|20170128|00105155491|12|1|1310127
6050|20170128|00105155491|9| |1310127
6050|20170128|00105155491|11|1|1310127
6050|20170128|00105155490|12|1|1310126
6050|20170128|00105155490|11|1|1310126
6050|20170128|00105155490|9| |1310126
6050|20170128|00105155494|12|1|1310130
6050|20170128|00105155494|11|1|1310130
6050|20170128|00105155494|9| |1310130
6050|20170128|00105155495|12|1|1310131
6050|20170128|00105155495|11|1|1310131
6050|20170128|00105155495|9| |1310131
6050|20170128|00105155510|12|1|1310146
6050|20170128|00105155510|11|1|1310146
6050|20170128|00105155510|9| |1310146
6050|20170128|00105155509|12|1|1310145
6050|20170128|00105155509|11|1|1310145
6050|20170128|00105155509|9| |1310145
6050|20170128|00105155513|12|1|1310149
6050|20170128|00105155513|9| |1310149
6050|20170128|00105155513|11|1|1310149
6050|20170128|00105155529|12|1|1310167
6050|20170128|00105155529|9| |1310167
6050|20170128|00105155529|11|1|1310167
6050|20170128|00105155526|12|1|1310163
6050|20170128|00105155526|11|1|1310164
6050|20170128|00105155526|9| |1310163
6050|20170128|00105147178|12|1|1310168
6050|20170128|00105147178|11|1|1310168
6050|20170128|00105147178|9| |1310168
6050|20170128|00105155530|12|1|1310169
6050|20170128|00105155530|11|1|1310169
6050|20170128|00105155530|9| |1310169
6050|20170128|00105155544|12|1|1310188
6050|20170128|00105155544|11|1|1310188
6050|20170128|00105155544|9| |1310188
6050|20170128|00105155543|12|1|1310187
6050|20170128|00105155543|11|1|1310187
6050|20170128|00105155543|9| |1310187
6050|20170128|00105155547|12|1|1310191
6050|20170128|00105155547|9| |1310191
6050|20170128|00105155547|11|1|1310191
6050|20170128|00105155546|12|1|1310192
6050|20170128|00105155546|9| |1310192
6050|20170128|00105155546|11|1|1310192
6050|20170128|00105155564|12|1|1310209
6050|20170128|00105155564|9| |1310209
6050|20170128|00105155564|11|1|1310209
6050|20170128|00105155565|12|1|1310210
6050|20170128|00105155565|11|1|1310210
6050|20170128|00105155565|9| |1310210
6050|20170128|00105150998|12|1|1310211
6050|20170128|00105150998|11|1|1310211
6050|20170128|00105150998|9| |1310211
6050|20170128|00105155568|12|1|1310214
6050|20170128|00105155568|11|1|1310214
6050|20170128|00105155568|9| |1310214
6050|20170128|00105159075|12|1|1314069
6050|20170128|00105159075|10|1|1314069
6050|20170128|00105152942|12|1|1307340
6050|20170128|00105152942|11|1|1307340
6050|20170128|00105152942|9| |1307340
6050|20170128|00105154845|12|1|1309412
6050|20170128|00105154845|11|1|1309412
6050|20170128|00105154845|9| |1309412
6050|20170128|00105154850|12|1|1309417
6050|20170128|00105154850|11|1|1309417
6050|20170128|00105154850|9| |1309417
6050|20170128|00105154848|12|1|1309415
6050|20170128|00105154848|11|1|1309415
6050|20170128|00105154848|9| |1309415
6050|20170128|00105154854|12|1|1309421
6050|20170128|00105154854|11|1|1309421
6050|20170128|00105154854|9| |1309421
6050|20170128|00105154861|12|1|1309430
6050|20170128|00105154861|11|1|1309430
6050|20170128|00105154861|9| |1309430
6050|20170128|00105154872|12|1|1309442
6050|20170128|00105154872|11|1|1309442
6050|20170128|00105154872|9| |1309442
6050|20170128|00105154871|12|1|1309441
6050|20170128|00105154871|11|1|1309441
6050|20170128|00105154871|9| |1309441
6050|20170128|00105154891|12|1|1309465
6050|20170128|00105154891|11|1|1309465
6050|20170128|00105154891|9| |1309465
6050|20170128|00105154893|12|1|1309467
6050|20170128|00105154893|11|1|1309467
6050|20170128|00105154893|9| |1309467
6050|20170128|00105154892|12|1|1309466
6050|20170128|00105154892|11|1|1309466
6050|20170128|00105154892|9| |1309466
6050|20170128|00105154894|12|1|1309468
6050|20170128|00105154894|11|1|1309468
6050|20170128|00105154894|9| |1309468
6050|20170128|00105154908|12|1|1309485
6050|20170128|00105154908|12|2|1309486
6050|20170128|00105154908|9| |1309485
6050|20170128|00105154908|11|1|1309486
6050|20170128|00105154909|12|1|1309488
6050|20170128|00105154909|9| |1309488
6050|20170128|00105154909|11|1|1309488
6050|20170128|00105154910|12|1|1309489
6050|20170128|00105154910|11|1|1309489
6050|20170128|00105154910|9| |1309489
6050|20170128|00105154913|12|1|1309493
6050|20170128|00105154913|11|1|1309493
6050|20170128|00105154913|9| |1309493
6050|20170128|00105154930|12|1|1309510
6050|20170128|00105154930|11|1|1309510
6050|20170128|00105154930|9| |1309510
6050|20170128|00105154931|12|1|1309511
6050|20170128|00105154931|11|1|1309511
6050|20170128|00105154931|9| |1309511
6050|20170128|00105154929|12|1|1309509
6050|20170128|00105154929|11|1|1309509
6050|20170128|00105154929|9| |1309509
6050|20170128|00105154932|12|1|1309512
6050|20170128|00105154932|11|1|1309512
6050|20170128|00105154932|9| |1309512
6050|20170128|00105154946|12|1|1309526
6050|20170128|00105154946|11|1|1309526
6050|20170128|00105154946|9| |1309526
6050|20170128|00105154947|12|1|1309527
6050|20170128|00105154947|9| |1309527
6050|20170128|00105154947|11|1|1309527
6050|20170128|00105154948|12|1|1309528
6050|20170128|00105154948|11|1|1309528
6050|20170128|00105154948|9| |1309528
6050|20170128|00105154951|12|1|1309531
6050|20170128|00105154951|11|1|1309531
6050|20170128|00105154951|9| |1309531
6050|20170128|00105154966|12|1|1309547
6050|20170128|00105154966|11|1|1309547
6050|20170128|00105154966|9| |1309547
6050|20170128|00105154969|12|1|1309550
6050|20170128|00105154969|11|1|1309550
6050|20170128|00105154969|9| |1309550
6050|20170128|00105154971|12|1|1309552
6050|20170128|00105154971|11|1|1309552
6050|20170128|00105154971|9| |1309552
6050|20170128|00105149607|12|1|1309553
6050|20170128|00105149607|11|1|1309553
6050|20170128|00105149607|9| |1309553
6050|20170128|00105154973|12|1|1309555
6050|20170128|00105154973|11|1|1309555
6050|20170128|00105154973|9| |1309555
6050|20170128|00105154984|12|1|1309569
6050|20170128|00105154984|9| |1309569
6050|20170128|00105154984|11|1|1309569
6050|20170128|00105154986|12|1|1309573
