datenquelle|standdatum|offertnummerintern|aufschubzeitmonate|laufendenummer|ablaufrueckgewaehr|ablauf|einmalpraemie|jaehrlichepraemie|praemienzahldauermonate|praemienzahlungbis|rabattnachzahlweise|tarifid
6050|20170128|00105158120|0|1| |20320305|0.00|5949.60|180|20320305|0.00|XUP3
6050|20170128|00105158138|0|1| |20550305|0.00|3394.80|456|20550305|0.00|XDP1
6050|20170128|00105158140|0|1| |20350205|0.00|6549.60|216|20350205|0.00|XDP2
6050|20170128|00105158139|0|1| |20370305|0.00|6000.00|240|20370305|0.00|XDP1
6050|20170128|00105158129|0|1| |20520305|0.00|237.60|396|20500305|0.00|R1
6050|20170128|00105158129|0|2| |20520305|0.00|1450.80|420|20520305|0.00|XDP1
6050|20170128|00105158155|0|1| |20440505|0.00|3362.40|326|20440505|0.00|XDP3
6050|20170128|00105158154|0|1| |20360205|0.00|3369.60|228|20360205|0.00|XDP3
6050|20170128|00105153013|0|1| |20470205|0.00|2244.00|360|20470205|0.00|XDP3
6050|20170128|00105153031|0|1| |20310201|0.00|4267.20|168|20310201|0.00|FGV
6050|20170128|00105153043|0|1| |20580705|0.00|1692.00|497|20580705|0.00|XDP3
6050|20170128|00105153077|156|1|20420301| |0.00|15000.00|156|20300301|0.00|LR1AC
6050|20170128|00105153082|0|1| |20390205|0.00|1677.60|264|20390205|0.00|XDP3
6050|20170128|00105153090|0|1| |20421105|0.00|1473.60|309|20421105|0.00|XDP1
6050|20170128|00105153090|0|2| |20421105|0.00|886.80|285|20401105|0.00|R1
6050|20170128|00105153108|0|1| |20451005|0.00|1682.40|343|20451005|0.00|XDP3
6050|20170128|00105153158|0|1| |20590605|0.00|2256.00|507|20590605|0.00|XDP2
6050|20170128|00105153218|0|1| |20430305|0.00|6768.00|312|20430305|0.00|XDP3
6050|20170128|00105153226|0|2| |20270113|4400.00|0.00|0|20170113|0.00|4I
6050|20170128|00105153226|0|1| |20270113|50600.00|0.00|0|20170113|0.00|FGIE
6050|20170128|00105153253|0|1| |20620105|0.00|2256.00|539|20620105|0.00|XDP2
6050|20170128|00105153267|0|1| |20550205|0.00|2816.40|456|20550205|0.00|XDP2
6050|20170128|00105153292|0|1| |20580205|0.00|2358.00|492|20580205|0.00|XDP3
6050|20170128|00105153315|0|1| |20410205|0.00|1686.00|288|20410205|0.00|XDP3
6050|20170128|00105153335|0|1| |20530305|0.00|4273.20|432|20530305|0.00|XDP3
6050|20170128|00105153373|0|2| |20280130|90950.00|0.00|0|20170130|0.00|FGIE
6050|20170128|00105153373|0|1| |20280130|9050.00|0.00|0|20170130|0.00|4I
6050|20170128|00105153411|0|1| |20480205|0.00|4369.20|372|20480205|0.00|XDP3
6050|20170128|00105153426|0|1| |20511005|0.00|3480.00|416|20511005|0.00|XDP3
6050|20170128|00105153459|0|1| |20490505|0.00|2911.20|387|20490505|0.00|XDP3
6050|20170128|00105153459|0|2| |20490505|0.00|462.00|363|20470505|0.00|R1
6050|20170128|00105153458|0|1| |20370205|0.00|5000.00|240|20370205|0.00|XDP1
6050|20170128|00105153474|0|1| |20660805|0.00|2166.00|594|20660805|0.00|XUP1
6050|20170128|00105153494|0|1| |20570205|0.00|4087.70|480|20570205|0.00|XDP2
6050|20170128|00105156342|0|1| |20500205|0.00|6631.20|395|20500205|0.00|XDP2
6050|20170128|00105149425|0|2| |20330103|19463.00|0.00|0|20170103|0.00|4N
6050|20170128|00105149425|0|1| |20330103|185415.00|0.00|0|20170103|0.00|FGNE
6050|20170128|00105156352|0|1| |20541105|0.00|2253.60|452|20541105|0.00|XDP2
6050|20170128|00105156355|0|2| |20320201|8750.00|0.00|0|20170201|0.00|4N
6050|20170128|00105156355|0|1| |20320201|91250.00|0.00|0|20170201|0.00|FGNE
6050|20170128|00105156363|0|2| |20380205|0.00|429.60|228|20360205|0.00|R1
6050|20170128|00105156363|0|1| |20380205|0.00|6105.60|252|20380205|0.00|XDP2
6050|20170128|00105156366|0|1| |20370205|0.00|6768.00|240|20370205|0.00|XDP1
6050|20170128|00105156370|0|1| |20510201|0.00|10351.20|408|20510201|0.00|FGPI
6050|20170128|00105156373|0|2| |20270201|76488.00|0.00|0|20170201|0.00|4I
6050|20170128|00105156373|0|1| |20270201|879610.00|0.00|0|20170201|0.00|FGIE
6050|20170128|00105156379|0|1| |20220201|0.00|1430.10|60|20220201|0.00|40
6050|20170128|00105156384|0|1| |20220201|0.00|1430.10|60|20220201|0.00|40
6050|20170128|00105156388|0|1| |20320205|0.00|3926.40|180|20320205|0.00|XDP2
6050|20170128|00105156393|0|1| |20520205|0.00|2253.60|420|20520205|0.00|XDP3
6050|20170128|00105156401|0|1| |20400205|0.00|6768.00|276|20400205|0.00|XDP3
6050|20170128|00105156400|0|2| |20300201|142160.00|0.00|0|20170201|0.00|FGIE
6050|20170128|00105156400|0|1| |20300201|17840.00|0.00|0|20170201|0.00|4I
6050|20170128|00105156411|0|1| |20430805|0.00|3000.00|318|20430805|0.00|XDP3
6050|20170128|00105155037|0|3| |20360205|0.00|506.70|204|20340205|0.00|R2
6050|20170128|00105155037|0|1| |20360205|0.00|5273.10|228|20360205|0.00|XDP2
6050|20170128|00105155037|0|2| |20360205|0.00|669.10|204|20340205|0.00|R1
6050|20170128|00105150865|0|1| |20520605|0.00|1969.20|424|20520605|0.00|XDP3
6050|20170128|00105156423|0|1| |20440105|0.00|3600.00|323|20440105|0.00|XDP3
6050|20170128|00105156426|0|1|20170201| |155000.00|0.00|0|20170201|0.00|LR1SC
6050|20170128|00105156431|0|1| |20490805|0.00|2246.40|389|20490805|0.00|XDP3
6050|20170128|00105156437|0|1|20170201| |150000.00|0.00|0|20170201|0.00|LR1SC
6050|20170128|00105156442|0|1| |20320205|0.00|10933.20|180|20320205|0.00|XUP3
6050|20170128|00105156451|0|1| |20471005|0.00|5622.00|367|20471005|0.00|XDP3
6050|20170128|00105156453|0|1| |20471005|0.00|6342.00|367|20471005|0.00|XDP3
6050|20170128|00105156458|0|2| |20270124|46000.00|0.00|0|20170124|0.00|FGIE
6050|20170128|00105156458|0|1| |20270124|4000.00|0.00|0|20170124|0.00|4I
6050|20170128|00105156450|0|1| |20270201|0.00|1699.20|120|20270201|0.00|FGV
6050|20170128|00105156790|0|1| |20530805|0.00|2815.20|438|20530805|0.00|XDP2
6050|20170128|00105145812|0|2| |20500305|0.00|1446.00|398|20500305|0.00|XDP3
6050|20170128|00105145812|0|1| |20500305|0.00|242.40|374|20480305|0.00|R1
6050|20170128|00105156809|0|1| |20560701|0.00|369.40|449|20540701|0.00|R2
6050|20170128|00105156812|0|1| |20540305|0.00|2856.00|444|20540305|0.00|XDP3
6050|20170128|00105156810|0|2| |20540205|0.00|3015.60|444|20540205|0.00|XDP3
6050|20170128|00105156810|0|1| |20540205|0.00|369.60|420|20520205|0.00|R1
6050|20170128|00105151849|0|1| |20340205|0.00|4641.60|204|20340205|0.00|XDP1
6050|20170128|00105156825|0|1| |20330201|0.00|1148.40|168|20310201|0.00|R1
6050|20170128|00105156827|0|2| |20521005|0.00|1351.20|428|20521005|0.00|XDP3
6050|20170128|00105156827|0|1| |20521005|0.00|340.80|404|20501005|0.00|R2
6050|20170128|00105156829|0|1| |20330201|0.00|620.90|168|20310201|0.00|R1
6050|20170128|00105156828|0|1| |20400205|0.00|6272.50|276|20400205|0.00|XDP1
6050|20170128|00105156851|0|1| |20480705|0.00|2802.00|377|20480705|0.00|XDP3
6050|20170128|00105156852|0|1| |20450305|0.00|1689.60|336|20450305|0.00|XDP3
6050|20170128|00105156853|0|1| |20560205|0.00|3391.20|468|20560205|0.00|XDP3
6050|20170128|00105156855|0|1| |20450305|0.00|2252.40|336|20450305|0.00|XDP3
6050|20170128|00105156875|0|2| |20570905|0.00|222.00|463|20550905|0.00|R1
6050|20170128|00105156875|0|1| |20570905|0.00|3162.00|487|20570905|0.00|XDP2
6050|20170128|00105156874|0|2| |20531005|0.00|1272.00|440|20531005|0.00|XDP3
6050|20170128|00105156874|0|1| |20531005|0.00|646.80|416|20511005|0.00|R2
6050|20170128|00105156879|0|2| |20570905|0.00|222.00|463|20550905|0.00|R1
6050|20170128|00105156879|0|1| |20570905|0.00|3162.00|487|20570905|0.00|XDP2
6050|20170128|00105156876|0|1| |20650505|0.00|2220.00|579|20650505|0.00|XUP1
6050|20170128|00105156903|0|1| |20530805|0.00|1692.00|437|20530805|0.00|XDP3
6050|20170128|00105156904|0|1| |20370805|0.00|2241.60|246|20370805|0.00|XDP2
6050|20170128|00105156902|0|1| |20530205|0.00|3522.00|432|20530205|0.00|XDP3
6050|20170128|00105156921|0|1| |20450305|0.00|2803.20|336|20450305|0.00|XDP3
6050|20170128|00105156923|0|2| |20580705|0.00|373.20|472|20560705|0.00|R1
6050|20170128|00105156923|0|1| |20580705|0.00|2448.00|496|20580705|0.00|XDP2
6050|20170128|00105156919|0|2| |20270201|44878.00|0.00|0|20170201|0.00|FGIE
6050|20170128|00105156919|0|1| |20270201|3902.00|0.00|0|20170201|0.00|4I
6050|20170128|00105156925|0|2| |20580705|0.00|373.20|472|20560705|0.00|R1
6050|20170128|00105156925|0|1| |20580705|0.00|3012.00|496|20580705|0.00|XDP2
6050|20170128|00105156922|0|1| |20371005|0.00|4472.40|248|20371005|0.00|XUP3
6050|20170128|00105156936|0|1| |20510105|0.00|11736.00|407|20510105|0.00|XUP3
6050|20170128|00105156934|0|1| |20460305|0.00|1696.80|348|20460305|0.00|XDP2
6050|20170128|00105156937|0|1| |20350205|0.00|1755.60|216|20350205|0.00|XUP3
6050|20170128|00105156941|0|1| |20460301|0.00|687.30|336|20450301|0.00|R2
6050|20170128|00105156960|0|1| |20510205|0.00|3600.00|408|20510205|0.00|XDP3
6050|20170128|00105156961|0|1| |20290119|0.00|1268.60|144|20290119|0.00|40
6050|20170128|00105156962|0|1| |20491105|0.00|1688.40|393|20491105|0.00|XDP3
6050|20170128|00105156963|0|1| |20510205|0.00|3600.00|408|20510205|0.00|XDP3
6050|20170128|00105156985|0|2| |20600505|0.00|319.20|495|20580505|0.00|R1
6050|20170128|00105156985|0|1| |20600505|0.00|2502.00|519|20600505|0.00|XDP2
6050|20170128|00105156981|0|1| |20520205|0.00|2259.60|420|20520205|0.00|XDP3
6050|20170128|00105156986|0|1| |20480205|0.00|3600.00|372|20480205|0.00|XDP1
6050|20170128|00105157013|0|1| |20420205|0.00|3918.00|300|20420205|0.00|XDP3
6050|20170128|00105157015|0|1| |20420205|0.00|3918.00|300|20420205|0.00|XDP3
6050|20170128|00105157017|0|1| |20360505|0.00|3910.80|231|20360505|0.00|XDP3
6050|20170128|00105157018|0|1| |20380205|0.00|5880.00|252|20380205|0.00|XDP2
6050|20170128|00105157035|0|1| |20600705|0.00|2259.60|521|20600705|0.00|XDP2
6050|20170128|00105157038|0|1| |20270201|0.00|1570.20|120|20270201|0.00|40
6050|20170128|00105157039|0|1| |20410205|0.00|1857.80|288|20410205|0.00|XUP2
6050|20170128|00105157039|192|2| |20410205|0.00|476.60|264|20390205|0.00|R81
6050|20170128|00105157054|0|2| |20560905|0.00|3172.80|475|20560905|0.00|XDP2
6050|20170128|00105157054|0|1| |20560905|0.00|327.60|451|20540905|0.00|R2
6050|20170128|00105157056|0|1| |20610205|0.00|1696.80|528|20610205|0.00|XDP1
6050|20170128|00105157057|0|1| |20610305|0.00|1696.80|528|20610305|0.00|XDP1
6050|20170128|00105157058|4|1| |20460520|200000.00|0.00|0|20170120|0.00|PKE
6050|20170128|00105158147|0|1| |20550205|0.00|6519.90|456|20550205|0.00|XDP1
6050|20170128|00105158157|0|1| |20530905|0.00|1689.60|438|20530905|0.00|XDP3
6050|20170128|00105161081|0|1| |20320201|0.00|1725.20|180|20320201|0.00|40
6050|20170128|00105147146|0|1| |20470105|0.00|2244.00|360|20470105|0.00|XDP3
6050|20170128|00105161086|0|1| |20610205|0.00|6636.90|528|20610205|0.00|XDP2
6050|20170128|00105161083|0|1| |20320205|0.00|2342.90|180|20320205|0.00|XDP2
6050|20170128|00105161104|0|1| |20381105|0.00|3000.00|261|20381105|0.00|XDP1
6050|20170128|00105161106|0|1| |20540205|0.00|2330.40|444|20540205|0.00|XDP1
6050|20170128|00105161105|0|1| |20470205|0.00|6564.90|360|20470205|0.00|XDP3
6050|20170128|00105161115|0|1| |20490905|0.00|4800.00|391|20490905|0.00|XUP1
6050|20170128|00105158390|0|1| |20460305|0.00|6326.40|348|20460305|0.00|XDP3
6050|20170128|00105161120|0|1| |20340801|0.00|3064.60|186|20320801|0.00|R2
6050|20170128|00105161129|0|2| |20460205|0.00|3500.70|348|20460205|0.00|XDP1
6050|20170128|00105161129|0|1| |20460205|0.00|271.00|324|20440205|0.00|R2
6050|20170128|00105161131|0|1| |20460205|0.00|2490.70|348|20460205|0.00|XDP2
6050|20170128|00105161132|0|1| |20390205|0.00|3000.00|264|20390205|0.00|XDP1
6050|20170128|00105161155|0|1| |20490205|0.00|4515.60|384|20490205|0.00|XDP2
6050|20170128|00105161156|0|1| |20530205|0.00|2353.20|432|20530205|0.00|XDP2
6050|20170128|00105161153|108|1|20300201| |600000.00|0.00|0|20170201|0.00|LR2AC
6050|20170128|00105161158|0|1| |20490205|0.00|3386.40|384|20490205|0.00|XDP2
6050|20170128|00105161180|0|1| |20520805|0.00|2814.00|425|20520805|0.00|XDP2
6050|20170128|00105161181|0|1| |20511105|0.00|470.40|392|20491105|0.00|R1
6050|20170128|00105161181|0|2| |20511105|0.00|2348.40|416|20511105|0.00|XDP2
6050|20170128|00105161182|0|1| |20520805|0.00|3375.60|425|20520805|0.00|XDP2
6050|20170128|00105161183|0|1| |20520805|0.00|2251.20|425|20520805|0.00|XDP2
6050|20170128|00105154876|0|1| |20420105|0.00|2809.20|298|20420105|0.00|XDP2
6050|20170128|00105161211|0|1| |20470205|0.00|3699.60|360|20470205|0.00|XDP2
6050|20170128|00105161214|0|2| |20520505|0.00|470.40|399|20500505|0.00|R2
6050|20170128|00105161214|0|1| |20520505|0.00|1867.20|423|20520505|0.00|XDP2
6050|20170128|00105161217|0|1| |20470205|0.00|3699.60|360|20470205|0.00|XDP2
6050|20170128|00105161246|0|1| |20451105|0.00|5607.60|344|20451105|0.00|XDP2
6050|20170128|00105161245|0|2| |20520505|0.00|470.40|399|20500505|0.00|R2
6050|20170128|00105161245|0|1| |20520505|0.00|1867.20|423|20520505|0.00|XDP2
6050|20170128|00105161243|0|2| |20410501|0.00|1476.00|267|20390501|0.00|R1M
6050|20170128|00105161243|0|3| |20410501|0.00|3349.20|291|20410501|0.00|FGVI
6050|20170128|00105161243|0|1| |20410501|0.00|2190.00|291|20410501|0.00|40M
6050|20170128|00105161248|0|1| |20451105|0.00|5607.60|344|20451105|0.00|XUP2
6050|20170128|00105161262|0|1| |20610205|0.00|6636.90|528|20610205|0.00|XDP2
6050|20170128|00105161265|0|1| |20511105|0.00|1755.60|416|20511105|0.00|XDP2
6050|20170128|00105161266|0|1| |20510905|0.00|2342.40|414|20510905|0.00|XDP3
6050|20170128|00105161268|0|1| |20540505|0.00|2342.40|446|20540505|0.00|XDP2
6050|20170128|00105161285|0|1| |20440205|0.00|6768.00|324|20440205|0.00|XDP3
6050|20170128|00105161292|0|1| |20511105|0.00|1755.60|416|20511105|0.00|XDP2
6050|20170128|00105161291|0|2| |20630505|0.00|2580.00|554|20630505|0.00|XDP3
6050|20170128|00105161291|0|1| |20630505|0.00|349.20|530|20610505|0.00|R2
6050|20170128|00105161298|0|1| |20511105|0.00|1755.60|416|20511105|0.00|XDP2
6050|20170128|00105161314|0|1| |20440205|0.00|6768.00|324|20440205|0.00|XDP1
6050|20170128|00105161315|0|1| |20350901|0.00|5864.40|223|20350901|0.00|FGVI
6050|20170128|00105161317|0|1| |20460705|0.00|6768.00|353|20460705|0.00|XDP1
6050|20170128|00105161316|0|1| |20350901|0.00|5864.40|223|20350901|0.00|FGVI
6050|20170128|00105161319|0|1| |20460705|0.00|3168.00|353|20460705|0.00|XDP1
6050|20170128|00105161331|0|1| |20510205|0.00|3373.20|408|20510205|0.00|XDP3
6050|20170128|00105161333|0|1| |20570305|0.00|1402.80|480|20570305|0.00|XUP3
6050|20170128|00105161333|0|2| |20570305|0.00|291.60|456|20550305|0.00|R1
6050|20170128|00105161126|0|1| |20240801|0.00|11762.00|90|20240801|0.00|40
6050|20170128|00105161345|0|1| |20580205|0.00|2258.40|492|20580205|0.00|XDP2
6050|20170128|00105161346|0|1| |20530205|0.00|2317.20|432|20530205|0.00|XDP3
6050|20170128|00105161347|0|2| |20570205|0.00|5960.40|480|20570205|0.00|XDP3
6050|20170128|00105161347|0|1| |20570205|0.00|279.60|456|20550205|0.00|R1
6050|20170128|00105161349|0|2| |20560305|0.00|550.80|444|20540305|0.00|R2
6050|20170128|00105156468|0|1| |20390105|0.00|1218.00|263|20390105|0.00|XDP1
6050|20170128|00105156468|0|2| |20390105|0.00|1028.40|239|20370105|0.00|R2
6050|20170128|00105156471|0|1| |20440205|0.00|1927.20|324|20440205|0.00|XDP3
6050|20170128|00105156479|60|1|20380201| |0.00|80000.00|60|20220201|0.00|LR2AC
6050|20170128|00105156487|0|1| |20460205|0.00|1689.60|348|20460205|0.00|XDP2
6050|20170128|00105156497|0|2| |20270201|44878.00|0.00|0|20170201|0.00|FGIE
6050|20170128|00105156497|0|1| |20270201|3902.00|0.00|0|20170201|0.00|4I
6050|20170128|00105156498|0|2| |20270201|9187.00|0.00|0|20170201|0.00|4I
6050|20170128|00105156498|0|1| |20270201|105656.00|0.00|0|20170201|0.00|FGIE
6050|20170128|00105156478|0|1| |20351105|0.00|1471.10|225|20351105|0.00|XUP2
6050|20170128|00105156478|57|2| |20351105|0.00|247.10|201|20331105|0.00|R81
6050|20170128|00105156505|0|1| |20360401|0.00|1676.40|230|20360401|0.00|FGV
6050|20170128|00105156517|0|1| |20390505|0.00|2814.00|267|20390505|0.00|XDP3
6050|20170128|00105156517|0|2| |20390505|0.00|640.80|243|20370505|0.00|R1
6050|20170128|00105154341|0|2| |20270201|5862.00|0.00|0|20170201|0.00|4I
6050|20170128|00105154341|0|1| |20270201|67408.00|0.00|0|20170201|0.00|FGIE
6050|20170128|00105156525|0|1| |20510305|0.00|3048.00|408|20510305|0.00|XDP1
6050|20170128|00105156532|0|1| |20580605|0.00|1503.60|495|20580605|0.00|XDP3
6050|20170128|00105156532|0|2| |20580605|0.00|190.80|471|20560605|0.00|R1
6050|20170128|00105156543|0|2| |20510205|0.00|180.00|384|20490205|0.00|R2
6050|20170128|00105156543|0|1| |20510205|0.00|1516.80|408|20510205|0.00|XDP3
6050|20170128|00105156546|0|2| |20520205|0.00|1512.00|420|20520205|0.00|XDP3
6050|20170128|00105156546|0|1| |20510205|0.00|180.00|384|20490205|0.00|R2
6050|20170128|00105156550|4|1| |20470520|400000.00|0.00|0|20170120|0.00|PKE
6050|20170128|00105156555|0|2| |20350805|0.00|652.80|198|20330805|0.00|R1
6050|20170128|00105156555|0|1| |20350805|0.00|4040.40|222|20350805|0.00|XDP2
6050|20170128|00105139112|0|1| |20591005|0.00|2005.20|513|20591005|0.00|XDP2
6050|20170128|00105139112|0|2| |20591005|0.00|349.20|489|20571005|0.00|R1
6050|20170128|00105156561|0|1| |20500905|0.00|2248.80|403|20500905|0.00|XDP2
6050|20170128|00105156567|0|1| |20391105|0.00|6312.00|273|20391105|0.00|XDP3
6050|20170128|00105156569|0|1| |20500905|0.00|3372.00|403|20500905|0.00|XDP2
6050|20170128|00105156576|0|2| |20500905|0.00|195.60|379|20480905|0.00|R1
6050|20170128|00105156576|0|1| |20500905|0.00|2054.40|403|20500905|0.00|XDP2
6050|20170128|00105156580|60|1|20320201| |0.00|20000.00|60|20220201|0.00|LR1AC
6050|20170128|00105156585|0|1| |20460201|0.00|1034.60|324|20440201|0.00|R2
6050|20170128|00105156589|0|1| |20550205|0.00|6768.00|456|20550205|0.00|XDP3
6050|20170128|00105156598|0|1| |20300201|0.00|953.80|156|20300201|0.00|40
6050|20170128|00105156600|0|1| |20590205|0.00|1692.00|504|20590205|0.00|XDP2
6050|20170128|00105152393|0|2| |20561005|0.00|2485.20|476|20561005|0.00|XDP3
6050|20170128|00105152393|0|1| |20561005|0.00|336.00|452|20541005|0.00|R1
6050|20170128|00105156610|0|1| |20410201|0.00|1060.70|288|20410201|0.00|40
6050|20170128|00105156616|0|2| |20270201|89756.00|0.00|0|20170201|0.00|FGIE
6050|20170128|00105156616|0|1| |20270201|7805.00|0.00|0|20170201|0.00|4I
6050|20170128|00105156618|0|1| |20390205|0.00|3484.80|264|20390205|0.00|XDP2
6050|20170128|00105156620|0|1| |20270201|4878.00|0.00|0|20170201|0.00|4N
6050|20170128|00105156620|0|2| |20270201|92683.00|0.00|0|20170201|0.00|FGNE
6050|20170128|00105156612|0|1| |20500705|0.00|2247.60|401|20500705|0.00|XDP3
6050|20170128|00105156628|0|1| |20500705|0.00|2810.40|401|20500705|0.00|XDP3
6050|20170128|00105156633|0|1| |20570205|0.00|1696.00|480|20570205|0.00|XDP1
6050|20170128|00105156638|0|2| |20460905|0.00|390.00|331|20440905|0.00|R1
6050|20170128|00105156638|0|1| |20460905|0.00|4662.00|355|20460905|0.00|XDP2
6050|20170128|00105156647|0|1| |20431205|0.00|4483.20|322|20431205|0.00|XDP3
6050|20170128|00105156649|0|1| |20270901|0.00|2949.60|127|20270901|0.00|FGV
6050|20170128|00105156650|0|1| |20270901|0.00|3540.00|127|20270901|0.00|FGV
6050|20170128|00105156659|0|1| |20370605|0.00|2335.20|244|20370605|0.00|XDP2
6050|20170128|00105156653|0|2| |20470205|0.00|1088.40|360|20470205|0.00|40Z
6050|20170128|00105156653|0|1| |20470205|0.00|1702.80|360|20470205|0.00|XDP2
6050|20170128|00105156670|0|1| |20471205|0.00|2800.80|370|20471205|0.00|XUP2
6050|20170128|00105156671|0|1| |20440205|0.00|3528.00|324|20440205|0.00|XDP3
6050|20170128|00105156700|0|1| |20440205|0.00|6768.00|324|20440205|0.00|XDP3
6050|20170128|00105156705|0|1| |20480205|0.00|2164.20|372|20480205|0.00|XDP3
6050|20170128|00105156706|0|1| |20420301|0.00|1836.50|276|20400301|0.00|R1
6050|20170128|00105156712|0|1| |20490205|0.00|3375.60|384|20490205|0.00|XDP2
6050|20170128|00105156715|0|1| |20510305|0.00|2252.40|408|20510305|0.00|XDP3
6050|20170128|00105156730|0|2| |20391105|0.00|784.80|249|20371105|0.00|R1
6050|20170128|00105156730|0|1| |20391105|0.00|5534.40|273|20391105|0.00|XDP3
6050|20170128|00105156732|0|1| |20480205|0.00|4093.20|372|20480205|0.00|XDP3
6050|20170128|00105156746|0|1| |20481005|0.00|2808.00|380|20481005|0.00|XDP3
6050|20170128|00105156745|0|1| |20430205|0.00|4502.40|312|20430205|0.00|XDP3
6050|20170128|00105156750|0|1| |20400205|0.00|4118.90|276|20400205|0.00|XDP2
6050|20170128|00105156752|0|2| |20270120|2439.00|0.00|0|20170120|0.00|4N
6050|20170128|00105156752|0|1| |20270120|46341.00|0.00|0|20170120|0.00|FGNE
6050|20170128|00105156761|0|1| |20560305|0.00|2653.20|468|20560305|0.00|XDP3
6050|20170128|00105156761|0|2| |20520305|0.00|170.40|396|20500305|0.00|R1
6050|20170128|00105156764|0|2| |20610705|0.00|372.00|508|20590705|0.00|R1
6050|20170128|00105156764|0|1| |20610705|0.00|2449.20|532|20610705|0.00|XDP3
6050|20170128|00105156774|0|1| |20530805|0.00|1689.60|438|20530805|0.00|XDP2
6050|20170128|00105156770|0|1| |20370205|0.00|6000.00|240|20370205|0.00|XDP3
6050|20170128|00105156783|0|1| |20540205|0.00|4522.80|444|20540205|0.00|XDP3
6050|20170128|00105156784|0|1| |20400205|0.00|9671.70|276|20400205|0.00|XDP2
6050|20170128|00105156791|0|1| |20350119|0.00|5577.60|216|20350119|0.00|FGVI
6050|20170128|00105156793|0|1| |20490205|0.00|2258.40|384|20490205|0.00|XDP3
6050|20170128|00105156805|0|1| |20590105|0.00|2258.40|502|20590105|0.00|XDP3
6050|20170128|00105156808|0|1| |20590105|0.00|2823.60|502|20590105|0.00|XDP3
6050|20170128|00105156814|0|1| |20540205|0.00|5668.70|444|20540205|0.00|XDP1
6050|20170128|00105156817|0|2| |20270201|2400.00|0.00|0|20170201|0.00|4I
6050|20170128|00105156817|0|1| |20270201|27600.00|0.00|0|20170201|0.00|FGIE
6050|20170128|00105156822|0|2| |20590205|0.00|265.20|480|20570205|0.00|R2
6050|20170128|00105156822|0|1| |20590205|0.00|2564.40|504|20590205|0.00|XDP3
6050|20170128|00105156818|0|1| |20540205|0.00|5876.60|444|20540205|0.00|XDP1
6050|20170128|00105156831|0|2| |20270201|55200.00|0.00|0|20170201|0.00|FGIE
6050|20170128|00105156831|0|1| |20270201|4800.00|0.00|0|20170201|0.00|4I
6050|20170128|00105156830|0|1| |20560205|0.00|6375.50|468|20560205|0.00|XDP3
6050|20170128|00105156843|0|1| |20470705|0.00|2811.60|365|20470705|0.00|XDP3
6050|20170128|00105156844|0|1| |20560205|0.00|4521.70|468|20560205|0.00|XDP3
6050|20170128|00105156847|123|1| |20530520|400000.00|0.00|0|20170220|0.00|PKE
6050|20170128|00105156848|435|1|20170220|20630520|0.00|1225.40|435|20530520|0.00|LR1ACT
6050|20170128|00105156866|0|1| |20550205|0.00|2520.00|456|20550205|0.00|XDP1
6050|20170128|00105156873|0|2| |20561005|0.00|458.40|464|20551005|0.00|R1
6050|20170128|00105156873|0|1| |20561005|0.00|2925.60|476|20561005|0.00|XDP2
6050|20170128|00105156881|0|1| |20620205|0.00|1694.40|540|20620205|0.00|XDP2
6050|20170128|00105156882|0|1| |20441001|0.00|4442.40|332|20441001|0.00|FGPI
6050|20170128|00105152790|0|1| |20490305|0.00|1692.00|384|20490305|0.00|XDP3
6050|20170128|00105156896|0|1| |20420205|0.00|1688.40|300|20420205|0.00|XDP3
6050|20170128|00105156897|0|2| |20590205|0.00|2088.00|504|20590205|0.00|XDP2
6050|20170128|00105156897|0|1| |20580205|0.00|229.20|468|20560205|0.00|R2
6050|20170128|00105156908|0|2| |20530805|0.00|366.00|413|20510805|0.00|R1
6050|20170128|00105156908|0|1| |20530805|0.00|1515.60|437|20530805|0.00|XDP3
6050|20170128|00105150583|0|1| |20590205|0.00|2924.40|504|20590205|0.00|XDP3
6050|20170128|00105156920|0|1| |20590305|0.00|3247.20|504|20590305|0.00|XDP2
6050|20170128|00105156920|0|2| |20580305|0.00|229.20|468|20560305|0.00|R2
6050|20170128|00105156924|0|3| |20320205|0.00|1416.00|180|20320205|0.00|XDP2
6050|20170128|00105156924|0|1| |20320205|0.00|1742.40|180|20320205|0.00|40Z
6050|20170128|00105156924|0|2| |20320205|0.00|550.80|156|20300205|0.00|R2
6050|20170128|00105156927|0|1| |20450305|0.00|2242.80|336|20450305|0.00|XDP3
6050|20170128|00105156932|0|2| |20380205|0.00|3432.90|252|20380205|0.00|XDP1
6050|20170128|00105156932|0|1| |20380205|0.00|309.60|228|20360205|0.00|R2
6050|20170128|00105156916|0|1| |20240201|0.00|905.50|84|20240201|0.00|40
6050|20170128|00105156942|0|2| |20600305|0.00|228.00|492|20580305|0.00|R1
6050|20170128|00105156942|0|1| |20600305|0.00|2031.60|516|20600305|0.00|XDP3
6050|20170128|00105157072|0|2| |20400205|0.00|231.60|252|20380205|0.00|R1
6050|20170128|00105157072|0|1| |20400205|0.00|1455.60|276|20400205|0.00|XDP3
6050|20170128|00105157074|0|1| |20590205|0.00|1694.40|504|20590205|0.00|XDP2
6050|20170128|00105157075|0|1| |20531105|0.00|1692.00|441|20531105|0.00|XDP3
6050|20170128|00105156480|0|1| |20370205|0.00|6513.60|240|20370205|0.00|XDP2
